CC.Course_Number,CC.Section_Number,CC.TermID,CC.Expression,CC.PowerSchoolID
601,9,3300,"8-9(B,D,F,H)",1391
981,42,3301,"9(A,C,E,G)",1391
983,42,3302,"9(A,C,E,G)",1391
HR,3,3300,1(A-H),1391
100,11,3300,"10-11(B,D,F,H)",1392
1001,9,3300,"10-11(A,C,E,G)",1392
981,42,3301,"9(A,C,E,G)",1392
982,32,3301,"7(B,D,F,H)",1392
983,42,3302,"9(A,C,E,G)",1392
984,32,3302,"7(B,D,F,H)",1392
1105,11,3300,12-13(E),1392
202,1,3300,"2-3(A,C,E,G)",1392
310,8,3300,"4-5(B,D,F,H)",1392
506,2,3300,"4-5(A,C,E)",1392
601,6,3300,"2-3(B,D,F,H)",1392
855,4,3300,"12-13(B,D,F)",1392
1199,11,3300,"12-13(C,G)",1392
402,3,3300,"6-7(A,C,E,G)",1392
506L,2,3300,4-5(G),1392
925,11,3300,12-13(A),1392
HR,4,3300,1(A-H),1392
925,6,3300,6-7(H),1393
1105,6,3300,6-7(D),1393
402,8,3300,"4-5(B,D,F,H)",1393
100,3,3300,"6-7(A,C,E,G)",1393
1001,11,3300,"12-13(A,C,E,G)",1393
1199,6,3300,"6-7(B,F)",1393
312,1,3300,"8(A-H) 9(A,C,E,G)",1393
601,10,3300,"10-11(B,D,F,H)",1393
981,52,3301,"11(A,C,E,G)",1393
983,52,3302,"11(A,C,E,G)",1393
202,1,3300,"2-3(A,C,E,G)",1393
501,3,3300,"12-13(B,D,F,H)",1393
855,2,3300,"2-3(B,D,H)",1393
982,42,3301,"9(B,D,F,H)",1393
984,42,3302,"9(B,D,F,H)",1393
HR,5,3300,1(A-H),1393
1198,9,3300,2-3(F),1393
1198,10,3300,10-11(A),1393
100,5,3300,"12-13(A,C,E,G)",1394
1001,8,3300,"8-9(B,D,F,H)",1394
314,1,3300,"6-7(A,C,E,G)",1394
505L,1,3300,10-11(E),1394
855,1,3300,"2-3(A,C,G)",1394
982,51,3301,"10(B,D,F,H)",1394
984,51,3302,"10(B,D,F,H)",1394
213,4,3300,"12-13(B,D,F,H)",1394
505,1,3300,"10-11(A,C,G)",1394
603,1,3300,"4-5(A,C,E,G)",1394
981,41,3301,"8(A,C,E,G)",1394
983,41,3302,"8(A,C,E,G)",1394
HR,6,3300,1(A-H),1394
1105,4,3300,4-5(F),1394
1199,4,3300,"4-5(D,H)",1394
420,1,3300,"6-7(B,D,F,H)",1394
925,4,3300,4-5(B),1394
100,10,3300,"8-9(B,D,F,H)",1395
1105,1,3300,2-3(C),1395
205,1,3300,"10-11(A,C,E,G)",1395
314,2,3300,"4-5(B,D,F,H)",1395
1001,5,3300,"6-7(A,C,E,G)",1395
1199,1,3300,"2-3(A,E)",1395
420,1,3300,"6-7(B,D,F,H)",1395
505,3,3300,"12-13(C,E,G)",1395
505L,3,3300,12-13(A),1395
603,1,3300,"4-5(A,C,E,G)",1395
855,4,3300,"12-13(B,D,F)",1395
925,1,3300,2-3(G),1395
981,42,3301,"9(A,C,E,G)",1395
982,51,3301,"10(B,D,F,H)",1395
983,42,3302,"9(A,C,E,G)",1395
984,52,3302,"11(B,D,F,H)",1395
HR,7,3300,1(A-H),1395
1001,10,3300,"10-11(B,D,F,H)",1396
982,42,3301,"9(B,D,F,H)",1396
100,9,3300,"6-7(B,D,F,H)",1396
1199,4,3300,"4-5(D,H)",1396
310,5,3300,"10-11(A,C,E,G)",1396
402,4,3300,"8-9(A,C,E,G)",1396
506L,13,3300,12-13(E),1396
855,4,3300,"12-13(B,D,F)",1396
981,31,3301,"6(A,C,E,G)",1396
984,42,3302,"9(B,D,F,H)",1396
1105,4,3300,4-5(F),1396
202,2,3300,"4-5(A,C,E,G)",1396
506,13,3300,"12-13(A,C,G)",1396
601,6,3300,"2-3(B,D,F,H)",1396
925,4,3300,4-5(B),1396
983,31,3302,"6(A,C,E,G)",1396
HR,8,3300,1(A-H),1396
806,2,3300,"14(B,D,F,H)",1396
1001,11,3300,"12-13(A,C,E,G)",1397
1105,6,3300,6-7(D),1397
204,2,3300,"10(B,D,F,H) 11(A-H)",1397
402,12,3300,"12-13(B,D,F,H)",1397
601,1,3300,"2-3(A,C,E,G)",1397
925,6,3300,6-7(H),1397
100,4,3300,"8-9(A,C,E,G)",1397
1199,6,3300,"6-7(B,F)",1397
310,2,3300,"4-5(A,C,E,G)",1397
806,1,3300,"14(A,C,E,G)",1397
981,51,3301,"10(A,C,E,G)",1397
983,51,3302,"10(A,C,E,G)",1397
HR,10,3300,1(A-H),1397
506,14,3300,"4-5(B,F,H)",1397
506L,14,3300,4-5(D),1397
982,41,3301,"8(B,D,F,H)",1397
984,41,3302,"8(B,D,F,H)",1397
820,2,3300,"2-3(B,D,F,H)",1397
981,32,3301,"7(A,C,E,G)",1398
983,32,3302,"7(A,C,E,G)",1398
1105,12,3300,12-13(F),1398
925,1,3300,2-3(G),1398
1001,7,3300,"8-9(A,C,E,G)",1398
506,15,3300,"10-11(A,E,G)",1398
506L,15,3300,10-11(C),1398
100,2,3300,"4-5(A,C,E,G)",1398
202,6,3300,"2-3(B,D,F,H)",1398
310,11,3300,"10-11(B,D,F,H)",1398
601,8,3300,"6-7(B,D,F,H)",1398
982,42,3301,"9(B,D,F,H)",1398
984,41,3302,"8(B,D,F,H)",1398
1199,1,3300,"2-3(A,E)",1398
402,6,3300,"12-13(A,C,E,G)",1398
HR,1,3300,1(A-H),1398
100,9,3300,"6-7(B,D,F,H)",1399
501,3,3300,"12-13(B,D,F,H)",1399
984,41,3302,"8(B,D,F,H)",1399
1001,1,3300,"2-3(A,C,E,G)",1399
1105,4,3300,4-5(F),1399
202,5,3300,"12-13(A,C,E,G)",1399
402,4,3300,"8-9(A,C,E,G)",1399
855,2,3300,"2-3(B,D,H)",1399
981,51,3301,"10(A,C,E,G)",1399
982,41,3301,"8(B,D,F,H)",1399
1199,4,3300,"4-5(D,H)",1399
310,11,3300,"10-11(B,D,F,H)",1399
601,2,3300,"4-5(A,C,E,G)",1399
925,4,3300,4-5(B),1399
983,51,3302,"10(A,C,E,G)",1399
HR,2,3300,1(A-H),1399
1001,12,3300,"12-13(B,D,F,H)",1400
984,51,3302,"10(B,D,F,H)",1400
1105,8,3300,8-9(F),1400
202,5,3300,"12-13(A,C,E,G)",1400
402,8,3300,"4-5(B,D,F,H)",1400
506,11,3300,"6-7(A,C,E)",1400
601,6,3300,"2-3(B,D,F,H)",1400
981,51,3301,"10(A,C,E,G)",1400
982,51,3301,"10(B,D,F,H)",1400
100,1,3300,"2-3(A,C,E,G)",1400
1199,8,3300,"8-9(D,H)",1400
310,4,3300,"8-9(A,C,E,G)",1400
506L,11,3300,6-7(G),1400
925,8,3300,8-9(B),1400
983,51,3302,"10(A,C,E,G)",1400
HR,3,3300,1(A-H),1400
982,52,3301,"11(B,D,F,H)",1401
1001,1,3300,"2-3(A,C,E,G)",1401
204,1,3300,"8(A-H) 9(A,C,E,G)",1401
402,7,3300,"2-3(B,D,F,H)",1401
501,2,3300,"4-5(A,C,E,G)",1401
100,5,3300,"12-13(A,C,E,G)",1401
1105,6,3300,6-7(D),1401
310,10,3300,"12-13(B,D,F,H)",1401
601,4,3300,"10-11(A,C,E,G)",1401
925,6,3300,6-7(H),1401
981,32,3301,"7(A,C,E,G)",1401
983,32,3302,"7(A,C,E,G)",1401
984,52,3302,"11(B,D,F,H)",1401
HR,4,3300,1(A-H),1401
1199,6,3300,"6-7(B,F)",1401
1001,3,3300,"4-5(A,C,E,G)",1402
981,42,3301,"9(A,C,E,G)",1402
982,42,3301,"9(B,D,F,H)",1402
983,42,3302,"9(A,C,E,G)",1402
202,10,3300,"10-11(B,D,F,H)",1402
402,6,3300,"12-13(A,C,E,G)",1402
506,5,3300,"6-7(A,E,G)",1402
601,6,3300,"2-3(B,D,F,H)",1402
984,42,3302,"9(B,D,F,H)",1402
100,14,3300,"12-13(B,D,F,H)",1402
1105,9,3300,10-11(C),1402
1199,9,3300,"10-11(A,E)",1402
310,9,3300,"6-7(B,D,F,H)",1402
506L,5,3300,6-7(C),1402
925,9,3300,10-11(G),1402
HR,5,3300,1(A-H),1402
855,2,3300,"2-3(B,D,H)",1403
983,41,3302,"8(A,C,E,G)",1403
202,2,3300,"4-5(A,C,E,G)",1403
1001,10,3300,"10-11(B,D,F,H)",1403
981,42,3301,"9(A,C,E,G)",1403
1105,5,3300,6-7(C),1403
402,10,3300,"8-9(B,D,F,H)",1403
501,3,3300,"12-13(B,D,F,H)",1403
982,32,3301,"7(B,D,F,H)",1403
984,31,3302,"6(B,D,F,H)",1403
100,5,3300,"12-13(A,C,E,G)",1403
310,5,3300,"10-11(A,C,E,G)",1403
601,7,3300,"4-5(B,D,F,H)",1403
925,5,3300,6-7(G),1403
HR,6,3300,1(A-H),1403
1199,98,3300,"2-3(A,C,E,G)",1403
506,14,3300,"4-5(B,F,H)",1404
506L,14,3300,4-5(D),1404
984,31,3302,"6(B,D,F,H)",1404
1001,9,3300,"10-11(A,C,E,G)",1404
1105,8,3300,8-9(F),1404
202,1,3300,"2-3(A,C,E,G)",1404
402,12,3300,"12-13(B,D,F,H)",1404
601,2,3300,"4-5(A,C,E,G)",1404
981,32,3301,"7(A,C,E,G)",1404
983,32,3302,"7(A,C,E,G)",1404
100,11,3300,"10-11(B,D,F,H)",1404
1199,8,3300,"8-9(D,H)",1404
310,4,3300,"8-9(A,C,E,G)",1404
925,8,3300,8-9(B),1404
982,31,3301,"6(B,D,F,H)",1404
HR,7,3300,1(A-H),1404
1198,5,3300,"2-3(B,F)",1404
1001,10,3300,"10-11(B,D,F,H)",1405
1199,2,3300,"2-3(B,F)",1405
202,1,3300,"2-3(A,C,E,G)",1405
402,5,3300,"10-11(A,C,E,G)",1405
601,3,3300,"8-9(A,C,E,G)",1405
925,2,3300,2-3(H),1405
982,22,3301,"5(B,D,F,H)",1405
984,42,3302,"9(B,D,F,H)",1405
100,9,3300,"6-7(B,D,F,H)",1405
1105,2,3300,2-3(D),1405
310,3,3300,"6-7(A,C,E,G)",1405
501,3,3300,"12-13(B,D,F,H)",1405
981,22,3301,"5(A,C,E,G)",1405
983,22,3302,"5(A,C,E,G)",1405
HR,8,3300,1(A-H),1405
601,5,3300,"12-13(A,C,E,G)",1406
100,3,3300,"6-7(A,C,E,G)",1406
1105,7,3300,8-9(E),1406
202,9,3300,"8-9(B,D,F,H)",1406
312,2,3300,"10(B,D,F,H) 11(A-H)",1406
501,2,3300,"4-5(A,C,E,G)",1406
925,7,3300,8-9(A),1406
981,51,3301,"10(A,C,E,G)",1406
983,51,3302,"10(A,C,E,G)",1406
1001,12,3300,"12-13(B,D,F,H)",1406
402,8,3300,"4-5(B,D,F,H)",1406
982,32,3301,"7(B,D,F,H)",1406
984,31,3302,"6(B,D,F,H)",1406
HR,9,3300,1(A-H),1406
1199,7,3300,"8-9(C,G)",1406
1001,1,3300,"2-3(A,C,E,G)",1407
100,12,3300,"12-13(B,D,F,H)",1407
1199,9,3300,"10-11(A,E)",1407
310,12,3300,"2-3(B,D,F,H)",1407
402,6,3300,"12-13(A,C,E,G)",1407
506L,5,3300,6-7(C),1407
925,9,3300,10-11(G),1407
982,22,3301,"5(B,D,F,H)",1407
983,22,3302,"5(A,C,E,G)",1407
1105,9,3300,10-11(C),1407
202,8,3300,"6-7(B,D,F,H)",1407
506,5,3300,"6-7(A,E,G)",1407
601,10,3300,"10-11(B,D,F,H)",1407
981,22,3301,"5(A,C,E,G)",1407
984,42,3302,"9(B,D,F,H)",1407
HR,10,3300,1(A-H),1407
100,14,3300,"12-13(B,D,F,H)",1408
982,31,3301,"6(B,D,F,H)",1408
984,32,3302,"7(B,D,F,H)",1408
1001,2,3300,"2-3(B,D,F,H)",1408
1105,7,3300,8-9(E),1408
1177,64,3300,"8(B-D,F-H) 9(B,D,F,H)",1408
1199,1,3300,"2-3(A,E)",1408
205,1,3300,"10-11(A,C,E,G)",1408
314,2,3300,"4-5(B,D,F,H)",1408
505,2,3300,"10-11(B,D,H)",1408
505L,2,3300,10-11(F),1408
603,1,3300,"4-5(A,C,E,G)",1408
925,7,3300,8-9(A),1408
981,31,3301,"6(A,C,E,G)",1408
983,32,3302,"7(A,C,E,G)",1408
HR,1,3300,1(A-H),1408
1199,11,3300,"12-13(C,G)",1408
1105,1,3300,2-3(C),1409
310,5,3300,"10-11(A,C,E,G)",1409
506,10,3300,"10-11(B,D,F)",1409
506L,10,3300,10-11(H),1409
851,1,3300,"4-5(B,D,F,H)",1409
925,1,3300,2-3(G),1409
981,32,3301,"7(A,C,E,G)",1409
983,32,3302,"7(A,C,E,G)",1409
1001,3,3300,"4-5(A,C,E,G)",1409
202,8,3300,"6-7(B,D,F,H)",1409
100,5,3300,"12-13(A,C,E,G)",1409
402,11,3300,"12-13(B,D,F,H)",1409
601,3,3300,"8-9(A,C,E,G)",1409
855,2,3300,"2-3(B,D,H)",1409
984,42,3302,"9(B,D,F,H)",1409
982,42,3301,"9(B,D,F,H)",1409
HR,3,3300,1(A-H),1409
1198,1,3300,"2-3(A,E)",1409
1001,11,3300,"12-13(A,C,E,G)",1410
984,41,3302,"8(B,D,F,H)",1410
202,1,3300,"2-3(A,C,E,G)",1410
506,4,3300,"2-3(B,D,F)",1410
506L,4,3300,2-3(H),1410
100,3,3300,"6-7(A,C,E,G)",1410
1199,3,3300,"4-5(C,G)",1410
314,3,3300,"12-13(B,D,F,H)",1410
402,9,3300,"6-7(B,D,F,H)",1410
925,3,3300,4-5(A),1410
982,41,3301,"8(B,D,F,H)",1410
983,41,3302,"8(A,C,E,G)",1410
1105,3,3300,4-5(E),1410
601,4,3300,"10-11(A,C,E,G)",1410
981,41,3301,"8(A,C,E,G)",1410
HR,4,3300,1(A-H),1410
100,7,3300,"2-3(B,D,F,H)",1411
1001,12,3300,"12-13(B,D,F,H)",1411
1199,5,3300,"6-7(A,E)",1411
310,8,3300,"4-5(B,D,F,H)",1411
506,12,3300,"6-7(B,D,H)",1411
506L,12,3300,6-7(F),1411
802,1,3300,"4-5(A,C,E,G)",1411
925,5,3300,6-7(G),1411
981,52,3301,"11(A,C,E,G)",1411
983,52,3302,"11(A,C,E,G)",1411
1105,5,3300,6-7(C),1411
203,1,3300,"8-9(B,D,F,H)",1411
402,4,3300,"8-9(A,C,E,G)",1411
603,2,3300,"12-13(A,C,E,G)",1411
806,1,3300,"14(A,C,E,G)",1411
982,51,3301,"10(B,D,F,H)",1411
984,51,3302,"10(B,D,F,H)",1411
HR,5,3300,1(A-H),1411
100,11,3300,"10-11(B,D,F,H)",1412
982,32,3301,"7(B,D,F,H)",1412
1001,4,3300,"4-5(B,D,F,H)",1412
1199,7,3300,"8-9(C,G)",1412
310,2,3300,"4-5(A,C,E,G)",1412
402,10,3300,"8-9(B,D,F,H)",1412
981,31,3301,"6(A,C,E,G)",1412
984,32,3302,"7(B,D,F,H)",1412
202,5,3300,"12-13(A,C,E,G)",1412
601,4,3300,"10-11(A,C,E,G)",1412
1105,7,3300,8-9(E),1412
501,3,3300,"12-13(B,D,F,H)",1412
925,7,3300,8-9(A),1412
983,31,3302,"6(A,C,E,G)",1412
HR,6,3300,1(A-H),1412
100,12,3300,"12-13(B,D,F,H)",1414
1001,2,3300,"2-3(B,D,F,H)",1414
205,1,3300,"10-11(A,C,E,G)",1414
402,1,3300,"2-3(A,C,E,G)",1414
506,12,3300,"6-7(B,D,H)",1414
601,10,3300,"10-11(B,D,F,H)",1414
981,22,3301,"5(A,C,E,G)",1414
983,22,3302,"5(A,C,E,G)",1414
984,42,3302,"9(B,D,F,H)",1414
1199,7,3300,"8-9(C,G)",1414
310,3,3300,"6-7(A,C,E,G)",1414
506L,12,3300,6-7(F),1414
925,7,3300,8-9(A),1414
982,22,3301,"5(B,D,F,H)",1414
HR,7,3300,1(A-H),1414
1105,11,3300,12-13(E),1414
1001,3,3300,"4-5(A,C,E,G)",1415
204,1,3300,"8(A-H) 9(A,C,E,G)",1415
100,5,3300,"12-13(A,C,E,G)",1415
1105,12,3300,12-13(F),1415
312,2,3300,"10(B,D,F,H) 11(A-H)",1415
402,9,3300,"6-7(B,D,F,H)",1415
501,1,3300,"6-7(A,C,E,G)",1415
601,6,3300,"2-3(B,D,F,H)",1415
925,12,3300,12-13(B),1415
981,51,3301,"10(A,C,E,G)",1415
982,22,3301,"5(B,D,F,H)",1415
983,51,3302,"10(A,C,E,G)",1415
984,22,3302,"5(B,D,F,H)",1415
HR,8,3300,1(A-H),1415
1199,86,3300,"12-13(D,H)",1415
505,3,3300,"12-13(C,E,G)",1416
505L,3,3300,12-13(A),1416
1001,4,3300,"4-5(B,D,F,H)",1416
1105,10,3300,10-11(D),1416
202,3,3300,"6-7(A,C,E,G)",1416
480,1,3300,"4-5(A,C,E,G)",1416
601,4,3300,"10-11(A,C,E,G)",1416
981,42,3301,"9(A,C,E,G)",1416
983,42,3302,"9(A,C,E,G)",1416
984,41,3302,"8(B,D,F,H)",1416
100,9,3300,"6-7(B,D,F,H)",1416
1199,10,3300,"10-11(B,F)",1416
310,7,3300,"2-3(B,D,F,H)",1416
925,10,3300,10-11(H),1416
982,42,3301,"9(B,D,F,H)",1416
HR,10,3300,1(A-H),1416
1001,7,3300,"8-9(A,C,E,G)",1419
1199,9,3300,"10-11(A,E)",1419
213,4,3300,"12-13(B,D,F,H)",1419
402,6,3300,"12-13(A,C,E,G)",1419
505L,2,3300,10-11(F),1419
601,6,3300,"2-3(B,D,F,H)",1419
806,2,3300,"14(B,D,F,H)",1419
981,31,3301,"6(A,C,E,G)",1419
982,31,3301,"6(B,D,F,H)",1419
984,31,3302,"6(B,D,F,H)",1419
1105,9,3300,10-11(C),1419
310,8,3300,"4-5(B,D,F,H)",1419
505,2,3300,"10-11(B,D,H)",1419
925,9,3300,10-11(G),1419
983,31,3302,"6(A,C,E,G)",1419
HR,1,3300,1(A-H),1419
100,2,3300,"4-5(A,C,E,G)",1419
1001,4,3300,"4-5(B,D,F,H)",1420
407,1,3300,"4-5(A,C,E,G)",1420
100,13,3300,"2-3(A,C,E,G)",1420
855,3,3300,"12-13(A,C,E)",1420
HR,2,3300,1(A-H),1420
203,1,3300,"8-9(B,D,F,H)",1420
984,31,3302,"6(B,D,F,H)",1420
982,31,3301,"6(B,D,F,H)",1420
505,2,3300,"10-11(B,D,H)",1420
505L,2,3300,10-11(F),1420
601,6,3300,"2-3(B,D,F,H)",1420
310,4,3300,"8-9(A,C,E,G)",1420
983,32,3302,"7(A,C,E,G)",1420
981,31,3301,"6(A,C,E,G)",1420
1105,9,3300,10-11(C),1420
1199,9,3300,"10-11(A,E)",1420
925,9,3300,10-11(G),1420
100,4,3300,"8-9(A,C,E,G)",1421
1001,3,3300,"4-5(A,C,E,G)",1421
1199,10,3300,"10-11(B,F)",1421
314,3,3300,"12-13(B,D,F,H)",1421
505,3,3300,"12-13(C,E,G)",1421
505L,3,3300,12-13(A),1421
925,10,3300,10-11(H),1421
982,31,3301,"6(B,D,F,H)",1421
983,32,3302,"7(A,C,E,G)",1421
1105,10,3300,10-11(D),1421
213,3,3300,"4-5(B,D,F,H)",1421
402,5,3300,"10-11(A,C,E,G)",1421
603,3,3300,"8-9(B,D,F,H)",1421
981,32,3301,"7(A,C,E,G)",1421
984,31,3302,"6(B,D,F,H)",1421
HR,3,3300,1(A-H),1421
100,5,3300,"12-13(A,C,E,G)",1422
1105,5,3300,6-7(C),1422
310,8,3300,"4-5(B,D,F,H)",1422
501,2,3300,"4-5(A,C,E,G)",1422
601,10,3300,"10-11(B,D,F,H)",1422
981,42,3301,"9(A,C,E,G)",1422
983,42,3302,"9(A,C,E,G)",1422
984,41,3302,"8(B,D,F,H)",1422
1001,9,3300,"10-11(A,C,E,G)",1422
202,8,3300,"6-7(B,D,F,H)",1422
402,11,3300,"12-13(B,D,F,H)",1422
925,5,3300,6-7(G),1422
982,42,3301,"9(B,D,F,H)",1422
HR,4,3300,1(A-H),1422
1199,5,3300,"6-7(A,E)",1422
312,2,3300,"10(B,D,F,H) 11(A-H)",1424
1001,2,3300,"2-3(B,D,F,H)",1424
1177,53,3300,"6(A-C,F-G) 7(A,C,E-G)",1424
1199,11,3300,"12-13(C,G)",1424
501,3,3300,"12-13(B,D,F,H)",1424
802,1,3300,"4-5(A,C,E,G)",1424
806,1,3300,"14(A,C,E,G)",1424
100,8,3300,"4-5(B,D,F,H)",1424
1105,6,3300,6-7(D),1424
204,1,3300,"8(A-H) 9(A,C,E,G)",1424
601,1,3300,"2-3(A,C,E,G)",1424
925,6,3300,6-7(H),1424
981,51,3301,"10(A,C,E,G)",1424
982,42,3301,"9(B,D,F,H)",1424
983,51,3302,"10(A,C,E,G)",1424
984,42,3302,"9(B,D,F,H)",1424
HR,5,3300,1(A-H),1424
312,1,3300,"8(A-H) 9(A,C,E,G)",1425
204,2,3300,"10(B,D,F,H) 11(A-H)",1425
501,2,3300,"4-5(A,C,E,G)",1425
925,6,3300,6-7(H),1425
982,42,3301,"9(B,D,F,H)",1425
983,51,3302,"10(A,C,E,G)",1425
100,8,3300,"4-5(B,D,F,H)",1425
1001,12,3300,"12-13(B,D,F,H)",1425
1105,6,3300,6-7(D),1425
1177,43,3300,"6(A-C,E-G) 7(A-C,F)",1425
1199,2,3300,"2-3(B,F)",1425
601,1,3300,"2-3(A,C,E,G)",1425
981,51,3301,"10(A,C,E,G)",1425
984,42,3302,"9(B,D,F,H)",1425
HR,6,3300,1(A-H),1425
310,2,3300,"4-5(A,C,E,G)",1426
981,42,3301,"9(A,C,E,G)",1426
982,42,3301,"9(B,D,F,H)",1426
983,42,3302,"9(A,C,E,G)",1426
1199,1,3300,"2-3(A,E)",1426
100,7,3300,"2-3(B,D,F,H)",1426
1105,1,3300,2-3(C),1426
501,1,3300,"6-7(A,C,E,G)",1426
601,8,3300,"6-7(B,D,F,H)",1426
984,42,3302,"9(B,D,F,H)",1426
1001,9,3300,"10-11(A,C,E,G)",1426
202,10,3300,"10-11(B,D,F,H)",1426
402,11,3300,"12-13(B,D,F,H)",1426
925,1,3300,2-3(G),1426
HR,7,3300,1(A-H),1426
202,10,3300,"10-11(B,D,F,H)",1427
984,41,3302,"8(B,D,F,H)",1427
601,11,3300,"12-13(B,D,F,H)",1427
100,13,3300,"2-3(A,C,E,G)",1427
1001,9,3300,"10-11(A,C,E,G)",1427
1199,3,3300,"4-5(C,G)",1427
310,12,3300,"2-3(B,D,F,H)",1427
402,3,3300,"6-7(A,C,E,G)",1427
506L,12,3300,6-7(F),1427
925,3,3300,4-5(A),1427
981,41,3301,"8(A,C,E,G)",1427
983,41,3302,"8(A,C,E,G)",1427
1105,3,3300,4-5(E),1427
506,12,3300,"6-7(B,D,H)",1427
982,41,3301,"8(B,D,F,H)",1427
HR,8,3300,1(A-H),1427
601,1,3300,"2-3(A,C,E,G)",1428
1105,7,3300,8-9(E),1428
100,3,3300,"6-7(A,C,E,G)",1428
1001,8,3300,"8-9(B,D,F,H)",1428
1199,7,3300,"8-9(C,G)",1428
310,7,3300,"2-3(B,D,F,H)",1428
402,9,3300,"6-7(B,D,F,H)",1428
505L,2,3300,10-11(F),1428
925,7,3300,8-9(A),1428
981,22,3301,"5(A,C,E,G)",1428
205,1,3300,"10-11(A,C,E,G)",1428
505,2,3300,"10-11(B,D,H)",1428
983,22,3302,"5(A,C,E,G)",1428
HR,9,3300,1(A-H),1428
981,32,3301,"7(A,C,E,G)",1429
984,42,3302,"9(B,D,F,H)",1429
1105,7,3300,8-9(E),1429
1199,7,3300,"8-9(C,G)",1429
310,6,3300,"12-13(A,C,E,G)",1429
506,10,3300,"10-11(B,D,F)",1429
506L,10,3300,10-11(H),1429
855,2,3300,"2-3(B,D,H)",1429
982,42,3301,"9(B,D,F,H)",1429
100,9,3300,"6-7(B,D,F,H)",1429
1001,3,3300,"4-5(A,C,E,G)",1429
202,4,3300,"10-11(A,C,E,G)",1429
402,11,3300,"12-13(B,D,F,H)",1429
601,7,3300,"4-5(B,D,F,H)",1429
925,7,3300,8-9(A),1429
983,32,3302,"7(A,C,E,G)",1429
HR,10,3300,1(A-H),1429
402,5,3300,"10-11(A,C,E,G)",1430
981,42,3301,"9(A,C,E,G)",1430
983,41,3302,"8(A,C,E,G)",1430
1001,12,3300,"12-13(B,D,F,H)",1430
1199,8,3300,"8-9(D,H)",1430
202,5,3300,"12-13(A,C,E,G)",1430
506L,12,3300,6-7(F),1430
601,6,3300,"2-3(B,D,F,H)",1430
925,8,3300,8-9(B),1430
982,52,3301,"11(B,D,F,H)",1430
100,3,3300,"6-7(A,C,E,G)",1430
1105,8,3300,8-9(F),1430
310,2,3300,"4-5(A,C,E,G)",1430
506,12,3300,"6-7(B,D,H)",1430
806,2,3300,"14(B,D,F,H)",1430
984,51,3302,"10(B,D,F,H)",1430
HR,1,3300,1(A-H),1430
208,5,3300,"12-13(A,C,E,G)",1431
480,1,3300,"4-5(A,C,E,G)",1431
601,7,3300,"4-5(B,D,F,H)",1431
984,31,3302,"6(B,D,F,H)",1431
100,14,3300,"12-13(B,D,F,H)",1431
1105,9,3300,10-11(C),1431
1199,9,3300,"10-11(A,E)",1431
1001,7,3300,"8-9(A,C,E,G)",1431
310,11,3300,"10-11(B,D,F,H)",1431
506,8,3300,"8-9(D,F,H)",1431
506L,8,3300,8-9(B),1431
925,9,3300,10-11(G),1431
981,32,3301,"7(A,C,E,G)",1431
982,31,3301,"6(B,D,F,H)",1431
983,32,3302,"7(A,C,E,G)",1431
HR,2,3300,1(A-H),1431
310,4,3300,"8-9(A,C,E,G)",1432
1001,3,3300,"4-5(A,C,E,G)",1432
1199,10,3300,"10-11(B,F)",1432
202,9,3300,"8-9(B,D,F,H)",1432
402,5,3300,"10-11(A,C,E,G)",1432
506L,4,3300,2-3(H),1432
601,7,3300,"4-5(B,D,F,H)",1432
981,31,3301,"6(A,C,E,G)",1432
983,31,3302,"6(A,C,E,G)",1432
100,5,3300,"12-13(A,C,E,G)",1432
1105,10,3300,10-11(D),1432
506,4,3300,"2-3(B,D,F)",1432
925,10,3300,10-11(H),1432
982,32,3301,"7(B,D,F,H)",1432
984,31,3302,"6(B,D,F,H)",1432
HR,4,3300,1(A-H),1432
100,2,3300,"4-5(A,C,E,G)",1433
1001,12,3300,"12-13(B,D,F,H)",1433
1199,1,3300,"2-3(A,E)",1433
310,4,3300,"8-9(A,C,E,G)",1433
402,10,3300,"8-9(B,D,F,H)",1433
506L,5,3300,6-7(C),1433
855,2,3300,"2-3(B,D,H)",1433
925,1,3300,2-3(G),1433
982,51,3301,"10(B,D,F,H)",1433
984,32,3302,"7(B,D,F,H)",1433
1105,1,3300,2-3(C),1433
202,7,3300,"4-5(B,D,F,H)",1433
506,5,3300,"6-7(A,E,G)",1433
601,5,3300,"12-13(A,C,E,G)",1433
981,51,3301,"10(A,C,E,G)",1433
983,52,3302,"11(A,C,E,G)",1433
HR,5,3300,1(A-H),1433
100,11,3300,"10-11(B,D,F,H)",1434
984,41,3302,"8(B,D,F,H)",1434
1105,6,3300,6-7(D),1434
202,3,3300,"6-7(A,C,E,G)",1434
310,10,3300,"12-13(B,D,F,H)",1434
501,2,3300,"4-5(A,C,E,G)",1434
925,6,3300,6-7(H),1434
981,41,3301,"8(A,C,E,G)",1434
983,41,3302,"8(A,C,E,G)",1434
1001,1,3300,"2-3(A,C,E,G)",1434
1199,6,3300,"6-7(B,F)",1434
402,7,3300,"2-3(B,D,F,H)",1434
601,4,3300,"10-11(A,C,E,G)",1434
982,41,3301,"8(B,D,F,H)",1434
HR,6,3300,1(A-H),1434
1198,6,3300,"12-13(C,G)",1434
100,7,3300,"2-3(B,D,F,H)",1435
1001,8,3300,"8-9(B,D,F,H)",1435
1199,11,3300,"12-13(C,G)",1435
