CC.Course_Number,CC.Section_Number,CC.TermID,CC.Expression,CC.PowerSchoolID
1120,9,3301,10-11(G),942
208,2,3300,"4-5(A,C,E,G)",942
404,1,3300,"2-3(A,C,E,G)",942
510L,9,3300,8-9(A),942
982,51,3301,"10(B,D,F,H)",942
984,32,3302,"7(B,D,F,H)",942
105,14,3300,"2-3(B,D,F,H)",942
1092,4,3302,"6-7(A,C,E,G)",942
1121,10,3302,10-11(H),942
320,11,3300,"12-13(B,D,F,H)",942
380,15,3301,"6-7(B,D,F,H)",942
510,9,3300,"8-9(C,E,G)",942
605,7,3300,"4-5(B,D,F,H)",942
981,32,3301,"7(A,C,E,G)",942
983,51,3302,"10(A,C,E,G)",942
Soph HR,8,3300,1(A-H),942
926,1,3300,"14(A,C,E,G)",942
505L,4,3300,12-13(B),943
1121,1,3302,2-3(G),943
320,5,3300,"12-13(A,C,E,G)",943
860,2,3302,"8-9(A,C,E,G)",943
981,51,3301,"10(A,C,E,G)",943
984,32,3302,"7(B,D,F,H)",943
105,3,3300,"6-7(A,C,E,G)",943
1120,7,3301,8-9(A),943
213,3,3300,"4-5(B,D,F,H)",943
407,1,3300,"4-5(A,C,E,G)",943
505,4,3300,"12-13(D,F,H)",943
607,5,3300,"10-11(B,D,F,H)",943
880,9,3301,"6-7(B,D,F,H)",943
982,41,3301,"8(B,D,F,H)",943
983,52,3302,"11(A,C,E,G)",943
Soph HR,9,3300,1(A-H),943
926,1,3300,"14(A,C,E,G)",943
1120,10,3301,10-11(H),944
320,5,3300,"12-13(A,C,E,G)",944
506,4,3300,"2-3(B,D,F)",944
718,8,3302,"10-11(B,D,F,H)",944
981,32,3301,"7(A,C,E,G)",944
984,31,3302,"6(B,D,F,H)",944
105,10,3300,"8-9(B,D,F,H)",944
1121,9,3302,10-11(G),944
208,10,3300,"12-13(B,D,F,H)",944
404,2,3300,"4-5(A,C,E,G)",944
506L,4,3300,2-3(H),944
605,3,3300,"8-9(A,C,E,G)",944
880,3,3301,"10-11(A,C,E,G)",944
982,32,3301,"7(B,D,F,H)",944
983,31,3302,"6(A,C,E,G)",944
Soph HR,10,3300,1(A-H),944
926,1,3300,"14(A,C,E,G)",944
1092,1,3301,"10-11(A,C,E,G)",945
213,4,3300,"12-13(B,D,F,H)",945
510L,11,3300,6-7(F),945
718,2,3302,"4-5(A,C,E,G)",945
983,51,3302,"10(A,C,E,G)",945
105,12,3300,"12-13(A,C,E,G)",945
1120,2,3301,2-3(H),945
1121,4,3302,4-5(B),945
322,1,3300,"6-7(A,C,E,G)",945
422,1,3300,"10-11(B,D,F,H)",945
510,11,3300,"6-7(B,D,H)",945
626,1,3300,"2-3(A,C,E,G)",945
981,41,3301,"8(A,C,E,G)",945
982,41,3301,"8(B,D,F,H)",945
984,41,3302,"8(B,D,F,H)",945
Soph HR,11,3300,1(A-H),945
926,1,3300,"14(A,C,E,G)",945
105,4,3300,"8-9(A,C,E,G)",946
208,4,3300,"10-11(A,C,E,G)",946
492,1,3300,"12-13(B,D,F,H)",946
605,1,3300,"2-3(A,C,E,G)",946
880,1,3302,"4-5(A,C,E,G)",946
983,31,3302,"6(A,C,E,G)",946
506,9,3300,"8-9(B,D,F)",946
506L,9,3300,8-9(H),946
742,1,3301,"6-7(B,D,F,H)",946
981,31,3301,"6(A,C,E,G)",946
982,52,3301,"11(B,D,F,H)",946
Soph HR,1,3300,1(A-H),946
320,6,3300,"2-3(B,D,F,H)",946
1121,4,3302,4-5(B),946
984,31,3302,"6(B,D,F,H)",946
1120,3,3301,4-5(A),946
926,1,3300,"14(A,C,E,G)",946
105,3,3300,"6-7(A,C,E,G)",947
1178,62,3300,"4(A,C-E,G-H) 5(C-E,H)",947
320,5,3300,"12-13(A,C,E,G)",947
404,5,3300,"2-3(B,D,F,H)",947
510,7,3300,"8-9(D,F,H)",947
510L,7,3300,8-9(B),947
626,1,3300,"2-3(A,C,E,G)",947
718,8,3302,"10-11(B,D,F,H)",947
742,1,3301,"6-7(B,D,F,H)",947
806,2,3300,"14(B,D,F,H)",947
850,1,3300,"10-11(A,C,E,G)",947
981,42,3301,"9(A,C,E,G)",947
983,42,3302,"9(A,C,E,G)",947
1120,4,3301,4-5(B),947
1121,4,3302,4-5(B),947
213,4,3300,"12-13(B,D,F,H)",947
982,52,3301,"11(B,D,F,H)",947
984,31,3302,"6(B,D,F,H)",947
Soph HR,2,3300,1(A-H),947
926,1,3300,"14(A,C,E,G)",947
320,6,3300,"2-3(B,D,F,H)",948
105,1,3300,"2-3(A,C,E,G)",948
208,5,3300,"12-13(A,C,E,G)",948
380,5,3301,"8-9(B,D,F,H)",948
510L,9,3300,8-9(A),948
718,10,3302,"6-7(A,C,E,G)",948
983,22,3302,"5(A,C,E,G)",948
1120,3,3301,4-5(A),948
1121,9,3302,10-11(G),948
407,4,3300,"12-13(B,D,F,H)",948
510,9,3300,"8-9(C,E,G)",948
605,9,3300,"10-11(B,D,F,H)",948
981,52,3301,"11(A,C,E,G)",948
982,22,3301,"5(B,D,F,H)",948
984,42,3302,"9(B,D,F,H)",948
Soph HR,3,3300,1(A-H),948
926,1,3300,"14(A,C,E,G)",948
105,13,3300,"12-13(B,D,F,H)",949
1121,6,3302,6-7(H),949
322,1,3300,"6-7(A,C,E,G)",949
511,2,3300,"4-5(B,D,F)",949
607,2,3300,"12-13(A,C,E,G)",949
982,31,3301,"6(B,D,F,H)",949
226,4,3300,"10-11(B,D,F,H)",949
407,3,3300,"2-3(B,D,F,H)",949
511L,2,3300,4-5(H),949
718,6,3302,"2-3(A,C,E,G)",949
806,2,3300,"14(B,D,F,H)",949
Soph HR,4,3300,1(A-H),949
840,1,3300,"8(A-H) 9(A,C,E,G)",949
981,51,3301,"10(A,C,E,G)",949
380,4,3302,"10-11(A,C,E,G)",949
983,22,3302,"5(A,C,E,G)",949
1120,1,3301,2-3(G),949
984,42,3302,"9(B,D,F,H)",949
926,1,3300,"14(A,C,E,G)",949
105,13,3300,"12-13(B,D,F,H)",950
1120,11,3301,12-13(A),950
322,3,3300,"4-5(B,D,F,H)",950
422,1,3300,"10-11(B,D,F,H)",950
607,4,3300,"6-7(B,D,F,H)",950
982,42,3301,"9(B,D,F,H)",950
1095,2,3302,"12-13(A,C,E,G)",950
1121,9,3302,10-11(G),950
213,1,3300,"2-3(A,C,E,G)",950
380,9,3301,"8-9(A,C,E,G)",950
510,3,3300,"4-5(C,E,G)",950
510L,3,3300,4-5(A),950
981,51,3301,"10(A,C,E,G)",950
983,42,3302,"9(A,C,E,G)",950
984,42,3302,"9(B,D,F,H)",950
Soph HR,5,3300,1(A-H),950
926,1,3300,"14(A,C,E,G)",950
1120,1,3301,2-3(G),952
208,4,3300,"10-11(A,C,E,G)",952
407,3,3300,"2-3(B,D,F,H)",952
510L,3,3300,4-5(A),952
982,51,3301,"10(B,D,F,H)",952
105,10,3300,"8-9(B,D,F,H)",952
1121,1,3302,2-3(G),952
322,2,3300,"12-13(A,C,E,G)",952
380,9,3301,"8-9(A,C,E,G)",952
510,3,3300,"4-5(C,E,G)",952
605,10,3300,"12-13(B,D,F,H)",952
742,2,3302,"6-7(B,D,F,H)",952
981,31,3301,"6(A,C,E,G)",952
983,41,3302,"8(A,C,E,G)",952
984,51,3302,"10(B,D,F,H)",952
Soph HR,1,3300,1(A-H),952
926,1,3300,"14(A,C,E,G)",952
1120,6,3301,6-7(H),953
320,6,3300,"2-3(B,D,F,H)",953
105,8,3300,"4-5(B,D,F,H)",953
1121,5,3302,6-7(G),953
208,9,3300,"8-9(B,D,F,H)",953
380,10,3302,"8-9(A,C,E,G)",953
404,4,3300,"12-13(A,C,E,G)",953
510,8,3300,"12-13(B,F,H)",953
510L,8,3300,12-13(D),953
607,1,3300,"4-5(A,C,E,G)",953
718,5,3301,"2-3(A,C,E,G)",953
982,52,3301,"11(B,D,F,H)",953
984,51,3302,"10(B,D,F,H)",953
1092,1,3301,"10-11(A,C,E,G)",953
981,41,3301,"8(A,C,E,G)",953
983,52,3302,"11(A,C,E,G)",953
Soph HR,7,3300,1(A-H),953
926,1,3300,"14(A,C,E,G)",953
213,1,3300,"2-3(A,C,E,G)",954
1121,6,3302,6-7(H),954
320,11,3300,"12-13(B,D,F,H)",954
510,1,3300,"10-11(A,C,E)",954
557,1,3301,"4-5(B,D,F,H)",954
982,51,3301,"10(B,D,F,H)",954
984,51,3302,"10(B,D,F,H)",954
105,4,3300,"8-9(A,C,E,G)",954
1120,6,3301,6-7(H),954
380,12,3302,"4-5(B,D,F,H)",954
411,3,3300,"8-9(B,D,F,H)",954
510L,1,3300,10-11(G),954
605,6,3300,"2-3(B,D,F,H)",954
981,22,3301,"5(A,C,E,G)",954
983,22,3302,"5(A,C,E,G)",954
Soph HR,8,3300,1(A-H),954
926,1,3300,"14(A,C,E,G)",954
605,7,3300,"4-5(B,D,F,H)",955
1121,10,3302,10-11(H),955
320,1,3300,"2-3(A,C,E,G)",955
510,7,3300,"8-9(D,F,H)",955
981,31,3301,"6(A,C,E,G)",955
984,32,3302,"7(B,D,F,H)",955
105,12,3300,"12-13(A,C,E,G)",955
1120,6,3301,6-7(H),955
208,6,3300,"2-3(B,D,F,H)",955
380,9,3301,"8-9(A,C,E,G)",955
404,3,3300,"10-11(A,C,E,G)",955
510L,7,3300,8-9(B),955
718,10,3302,"6-7(A,C,E,G)",955
982,51,3301,"10(B,D,F,H)",955
983,41,3302,"8(A,C,E,G)",955
Soph HR,9,3300,1(A-H),955
926,1,3300,"14(A,C,E,G)",955
510L,5,3300,2-3(A),956
510,5,3300,"2-3(C,E,G)",956
1120,7,3301,8-9(A),956
322,3,3300,"4-5(B,D,F,H)",956
407,3,3300,"2-3(B,D,F,H)",956
607,2,3300,"12-13(A,C,E,G)",956
981,32,3301,"7(A,C,E,G)",956
984,52,3302,"11(B,D,F,H)",956
105,10,3300,"8-9(B,D,F,H)",956
1121,5,3302,6-7(G),956
208,2,3300,"4-5(A,C,E,G)",956
380,3,3301,"10-11(A,C,E,G)",956
922,4,3302,"10-11(A,C,E,G)",956
982,51,3301,"10(B,D,F,H)",956
983,42,3302,"9(A,C,E,G)",956
Soph HR,10,3300,1(A-H),956
926,1,3300,"14(A,C,E,G)",956
1120,10,3301,10-11(H),957
320,7,3300,"4-5(B,D,F,H)",957
404,2,3300,"4-5(A,C,E,G)",957
605,10,3300,"12-13(B,D,F,H)",957
981,52,3301,"11(A,C,E,G)",957
984,31,3302,"6(B,D,F,H)",957
105,5,3300,"8-9(A,C,E,G)",957
1121,1,3302,2-3(G),957
208,5,3300,"12-13(A,C,E,G)",957
380,8,3302,"10-11(B,D,F,H)",957
506,8,3300,"8-9(D,F,H)",957
506L,8,3300,8-9(B),957
718,5,3301,"2-3(A,C,E,G)",957
982,32,3301,"7(B,D,F,H)",957
983,52,3302,"11(A,C,E,G)",957
Soph HR,11,3300,1(A-H),957
926,1,3300,"14(A,C,E,G)",957
1198,14,3300,6-7(F),957
984,32,3302,"7(B,D,F,H)",958
208,1,3300,"2-3(A,C,E,G)",958
890,1,3301,"6-7(B,D,F,H)",958
983,52,3302,"11(A,C,E,G)",958
1120,9,3301,10-11(G),958
1121,10,3302,10-11(H),958
404,5,3300,"2-3(B,D,F,H)",958
605,5,3300,"12-13(A,C,E,G)",958
981,32,3301,"7(A,C,E,G)",958
982,51,3301,"10(B,D,F,H)",958
Soph HR,1,3300,1(A-H),958
320,11,3300,"12-13(B,D,F,H)",958
1050,2,3302,"6-7(C,G)",958
380,1,3301,"4-5(A,C,E,G)",958
105,10,3300,"8-9(B,D,F,H)",958
506,7,3300,"8-9(C,E,G)",958
506L,7,3300,8-9(A),958
926,1,3300,"14(A,C,E,G)",958
320,5,3300,"12-13(A,C,E,G)",961
105,10,3300,"8-9(B,D,F,H)",961
208,3,3300,"6-7(A,C,E,G)",961
380,14,3302,"2-3(B,D,F,H)",961
483,1,3300,"2-3(A,C,E,G)",961
510,2,3300,"8-9(A,E,G)",961
510L,2,3300,8-9(C),961
557,2,3302,"4-5(B,D,F,H)",961
605,10,3300,"12-13(B,D,F,H)",961
718,7,3301,"10-11(B,D,F,H)",961
981,51,3301,"10(A,C,E,G)",961
982,22,3301,"5(B,D,F,H)",961
983,52,3302,"11(A,C,E,G)",961
1120,6,3301,6-7(H),961
1121,6,3302,6-7(H),961
984,51,3302,"10(B,D,F,H)",961
Soph HR,3,3300,1(A-H),961
926,1,3300,"14(A,C,E,G)",961
1120,9,3301,10-11(G),962
208,5,3300,"12-13(A,C,E,G)",962
491,2,3300,"4-5(B,D,F,H)",962
506L,6,3300,2-3(B),962
742,3,3302,"10-11(A,C,E,G)",962
982,32,3301,"7(B,D,F,H)",962
105,2,3300,"4-5(A,C,E,G)",962
1121,1,3302,2-3(G),962
320,9,3300,"8-9(B,D,F,H)",962
380,13,3301,"2-3(A,C,E,G)",962
506,6,3300,"2-3(D,F,H)",962
605,3,3300,"8-9(A,C,E,G)",962
718,7,3301,"10-11(B,D,F,H)",962
981,32,3301,"7(A,C,E,G)",962
983,31,3302,"6(A,C,E,G)",962
984,51,3302,"10(B,D,F,H)",962
Soph HR,4,3300,1(A-H),962
926,1,3300,"14(A,C,E,G)",962
105,13,3300,"12-13(B,D,F,H)",963
1121,3,3302,4-5(A),963
320,9,3300,"8-9(B,D,F,H)",963
510,9,3300,"8-9(C,E,G)",963
626,1,3300,"2-3(A,C,E,G)",963
982,31,3301,"6(B,D,F,H)",963
984,32,3302,"7(B,D,F,H)",963
1120,3,3301,4-5(A),963
208,4,3300,"10-11(A,C,E,G)",963
380,8,3302,"10-11(B,D,F,H)",963
407,3,3300,"2-3(B,D,F,H)",963
510L,9,3300,8-9(A),963
718,7,3301,"10-11(B,D,F,H)",963
981,31,3301,"6(A,C,E,G)",963
983,31,3302,"6(A,C,E,G)",963
Soph HR,5,3300,1(A-H),963
926,1,3300,"14(A,C,E,G)",963
1120,4,3301,4-5(B),964
1178,62,3300,"4(A,C-E,G-H) 5(C-E,H)",964
380,10,3302,"8-9(A,C,E,G)",964
506,12,3300,"6-7(B,D,H)",964
852,2,3300,"10-11(B,D,F,H)",964
982,41,3301,"8(B,D,F,H)",964
105,3,3300,"6-7(A,C,E,G)",964
1050,6,3301,"8-9(A,E)",964
1121,4,3302,4-5(B),964
208,10,3300,"12-13(B,D,F,H)",964
322,2,3300,"12-13(A,C,E,G)",964
404,5,3300,"2-3(B,D,F,H)",964
506L,12,3300,6-7(F),964
605,1,3300,"2-3(A,C,E,G)",964
981,51,3301,"10(A,C,E,G)",964
983,52,3302,"11(A,C,E,G)",964
984,42,3302,"9(B,D,F,H)",964
Soph HR,6,3300,1(A-H),964
926,1,3300,"14(A,C,E,G)",964
105,9,3300,"6-7(B,D,F,H)",965
1120,9,3301,10-11(G),965
320,11,3300,"12-13(B,D,F,H)",965
422,1,3300,"10-11(B,D,F,H)",965
607,1,3300,"4-5(A,C,E,G)",965
982,41,3301,"8(B,D,F,H)",965
1061,1,3300,"2-3(B,D,F,H)",965
1121,7,3302,8-9(A),965
213,2,3300,"6-7(A,C,E,G)",965
380,13,3301,"2-3(A,C,E,G)",965
510,4,3300,"12-13(A,E,G)",965
510L,4,3300,12-13(C),965
981,42,3301,"9(A,C,E,G)",965
983,52,3302,"11(A,C,E,G)",965
984,41,3302,"8(B,D,F,H)",965
Soph HR,7,3300,1(A-H),965
926,1,3300,"14(A,C,E,G)",965
105,7,3300,"12-13(A,C,E,G)",966
1121,5,3302,6-7(G),966
380,12,3302,"4-5(B,D,F,H)",966
505,1,3300,"10-11(A,C,G)",966
806,1,3300,"14(A,C,E,G)",966
983,42,3302,"9(A,C,E,G)",966
1120,8,3301,8-9(B),966
208,10,3300,"12-13(B,D,F,H)",966
320,13,3300,"4-5(A,C,E,G)",966
404,6,3300,"6-7(B,D,F,H)",966
505L,1,3300,10-11(E),966
605,1,3300,"2-3(A,C,E,G)",966
981,41,3301,"8(A,C,E,G)",966
982,52,3301,"11(B,D,F,H)",966
984,52,3302,"11(B,D,F,H)",966
Soph HR,8,3300,1(A-H),966
820,2,3300,"2-3(B,D,F,H)",966
926,1,3300,"14(A,C,E,G)",966
320,2,3300,"4-5(A,C,E,G)",967
105,5,3300,"8-9(A,C,E,G)",967
215,2,3300,"2-3(B,D,F,H)",967
380,8,3302,"10-11(B,D,F,H)",967
492,1,3300,"12-13(B,D,F,H)",967
506,14,3300,"4-5(B,F,H)",967
506L,14,3300,4-5(D),967
605,4,3300,"10-11(A,C,E,G)",967
922,5,3301,"10-11(B,D,F,H)",967
982,32,3301,"7(B,D,F,H)",967
983,32,3302,"7(A,C,E,G)",967
984,32,3302,"7(B,D,F,H)",967
981,32,3301,"7(A,C,E,G)",967
1120,1,3301,2-3(G),967
1121,1,3302,2-3(G),967
Soph HR,9,3300,1(A-H),967
926,1,3300,"14(A,C,E,G)",967
105,14,3300,"2-3(B,D,F,H)",968
1120,10,3301,10-11(H),968
208,5,3300,"12-13(A,C,E,G)",968
510,3,3300,"4-5(C,E,G)",968
605,1,3300,"2-3(A,C,E,G)",968
982,42,3301,"9(B,D,F,H)",968
984,31,3302,"6(B,D,F,H)",968
1050,5,3301,"6-7(D,H)",968
1121,10,3302,10-11(H),968
320,7,3300,"4-5(B,D,F,H)",968
407,4,3300,"12-13(B,D,F,H)",968
510L,3,3300,4-5(A),968
850,1,3300,"10-11(A,C,E,G)",968
981,32,3301,"7(A,C,E,G)",968
983,31,3302,"6(A,C,E,G)",968
Soph HR,10,3300,1(A-H),968
806,1,3300,"14(A,C,E,G)",968
926,1,3300,"14(A,C,E,G)",968
1120,10,3301,10-11(H),969
208,10,3300,"12-13(B,D,F,H)",969
380,11,3301,"4-5(B,D,F,H)",969
981,22,3301,"5(A,C,E,G)",969
984,41,3302,"8(B,D,F,H)",969
506,13,3300,"12-13(A,C,G)",969
506L,13,3300,12-13(E),969
1052,1,3300,"2-3(A,C,E,G)",969
1121,10,3302,10-11(H),969
320,12,3300,"8-9(A,C,E,G)",969
404,6,3300,"6-7(B,D,F,H)",969
605,6,3300,"2-3(B,D,F,H)",969
982,42,3301,"9(B,D,F,H)",969
983,22,3302,"5(A,C,E,G)",969
105,3,3300,"6-7(A,C,E,G)",969
Soph HR,11,3300,1(A-H),969
926,1,3300,"14(A,C,E,G)",969
1120,8,3301,8-9(B),970
322,2,3300,"12-13(A,C,E,G)",970
404,2,3300,"4-5(A,C,E,G)",970
607,5,3300,"10-11(B,D,F,H)",970
981,32,3301,"7(A,C,E,G)",970
984,42,3302,"9(B,D,F,H)",970
105,4,3300,"8-9(A,C,E,G)",970
1121,4,3302,4-5(B),970
226,1,3300,"2-3(A,C,E,G)",970
380,15,3301,"6-7(B,D,F,H)",970
511,3,3300,"12-13(D,F,H)",970
511L,3,3300,12-13(B),970
880,8,3302,"10-11(A,C,E,G)",970
982,22,3301,"5(B,D,F,H)",970
983,32,3302,"7(A,C,E,G)",970
Soph HR,1,3300,1(A-H),970
926,1,3300,"14(A,C,E,G)",970
1120,9,3301,10-11(G),971
320,8,3300,"6-7(B,D,F,H)",971
404,5,3300,"2-3(B,D,F,H)",971
605,10,3300,"12-13(B,D,F,H)",971
981,41,3301,"8(A,C,E,G)",971
984,22,3302,"5(B,D,F,H)",971
105,11,3300,"10-11(B,D,F,H)",971
1121,8,3302,8-9(B),971
208,3,3300,"6-7(A,C,E,G)",971
380,1,3301,"4-5(A,C,E,G)",971
506,1,3300,"2-3(A,C,E)",971
506L,1,3300,2-3(G),971
982,42,3301,"9(B,D,F,H)",971
Soph HR,2,3300,1(A-H),971
880,8,3302,"10-11(A,C,E,G)",971
983,41,3302,"8(A,C,E,G)",971
926,1,3300,"14(A,C,E,G)",971
1120,3,3301,4-5(A),972
320,3,3300,"6-7(A,C,E,G)",972
510,7,3300,"8-9(D,F,H)",972
718,4,3302,"2-3(B,D,F,H)",972
981,42,3301,"9(A,C,E,G)",972
983,22,3302,"5(A,C,E,G)",972
105,9,3300,"6-7(B,D,F,H)",972
1121,11,3302,12-13(A),972
208,7,3300,"4-5(B,D,F,H)",972
407,2,3300,"10-11(A,C,E,G)",972
510L,7,3300,8-9(B),972
626,1,3300,"2-3(A,C,E,G)",972
880,5,3301,"12-13(B,D,F,H)",972
982,52,3301,"11(B,D,F,H)",972
984,51,3302,"10(B,D,F,H)",972
Soph HR,3,3300,1(A-H),972
926,1,3300,"14(A,C,E,G)",972
981,41,3301,"8(A,C,E,G)",973
982,32,3301,"7(B,D,F,H)",973
983,41,3302,"8(A,C,E,G)",973
984,31,3302,"6(B,D,F,H)",973
511,2,3300,"4-5(B,D,F)",973
626,2,3300,"12-13(B,D,F,H)",973
105,2,3300,"4-5(A,C,E,G)",973
226,3,3300,"2-3(B,D,F,H)",973
484,1,3300,"10-11(A,C,E,G)",973
511L,2,3300,4-5(H),973
Soph HR,4,3300,1(A-H),973
718,9,3301,"6-7(A,C,E,G)",973
380,6,3302,"8-9(B,D,F,H)",973
322,2,3300,"12-13(A,C,E,G)",973
1121,5,3302,6-7(G),973
1120,10,3301,10-11(H),973
926,1,3300,"14(A,C,E,G)",973
105,3,3300,"6-7(A,C,E,G)",974
1050,4,3302,"8-9(D,H)",974
1120,8,3301,8-9(B),974
1121,10,3302,10-11(H),974
215,2,3300,"2-3(B,D,F,H)",974
320,2,3300,"4-5(A,C,E,G)",974
506,15,3300,"10-11(A,E,G)",974
605,7,3300,"4-5(B,D,F,H)",974
982,31,3301,"6(B,D,F,H)",974
984,31,3302,"6(B,D,F,H)",974
402,12,3300,"12-13(B,D,F,H)",974
506L,15,3300,10-11(C),974
922,5,3301,"10-11(B,D,F,H)",974
981,41,3301,"8(A,C,E,G)",974
983,41,3302,"8(A,C,E,G)",974
Soph HR,5,3300,1(A-H),974
926,1,3300,"14(A,C,E,G)",974
1120,11,3301,12-13(A),975
208,10,3300,"12-13(B,D,F,H)",975
510,1,3300,"10-11(A,C,E)",975
605,8,3300,"6-7(B,D,F,H)",975
982,51,3301,"10(B,D,F,H)",975
984,51,3302,"10(B,D,F,H)",975
105,2,3300,"4-5(A,C,E,G)",975
1092,2,3301,"6-7(A,C,E,G)",975
1121,11,3302,12-13(A),975
320,7,3300,"4-5(B,D,F,H)",975
483,1,3300,"2-3(A,C,E,G)",975
510L,1,3300,10-11(G),975
880,7,3302,"6-7(A,C,E,G)",975
981,42,3301,"9(A,C,E,G)",975
983,42,3302,"9(A,C,E,G)",975
Soph HR,6,3300,1(A-H),975
926,1,3300,"14(A,C,E,G)",975
1050,4,3302,"8-9(D,H)",977
208,8,3300,"6-7(B,D,F,H)",977
380,4,3302,"10-11(A,C,E,G)",977
510L,2,3300,8-9(C),977
922,3,3301,"10-11(A,C,E,G)",977
983,31,3302,"6(A,C,E,G)",977
105,8,3300,"4-5(B,D,F,H)",977
1120,8,3301,8-9(B),977
1121,2,3302,2-3(H),977
320,2,3300,"4-5(A,C,E,G)",977
404,7,3300,"12-13(B,D,F,H)",977
510,2,3300,"8-9(A,E,G)",977
605,5,3300,"12-13(A,C,E,G)",977
981,32,3301,"7(A,C,E,G)",977
982,51,3301,"10(B,D,F,H)",977
984,52,3302,"11(B,D,F,H)",977
Soph HR,8,3300,1(A-H),977
926,1,3300,"14(A,C,E,G)",977
105,8,3300,"4-5(B,D,F,H)",978
1178,41,3300,"2(A-B,D-F,H) 3(B,D,F,H)",978
404,2,3300,"4-5(A,C,E,G)",978
510L,4,3300,12-13(C),978
982,42,3301,"9(B,D,F,H)",978
984,42,3302,"9(B,D,F,H)",978
1120,1,3301,2-3(G),978
1121,1,3302,2-3(G),978
213,4,3300,"12-13(B,D,F,H)",978
320,4,3300,"10-11(A,C,E,G)",978
510,4,3300,"12-13(A,E,G)",978
607,5,3300,"10-11(B,D,F,H)",978
852,1,3300,"6-7(B,D,F,H)",978
981,41,3301,"8(A,C,E,G)",978
983,41,3302,"8(A,C,E,G)",978
Soph HR,9,3300,1(A-H),978
926,1,3300,"14(A,C,E,G)",978
380,6,3302,"8-9(B,D,F,H)",979
105,8,3300,"4-5(B,D,F,H)",979
1121,3,3302,4-5(A),979
322,4,3300,"10-11(B,D,F,H)",979
510,10,3300,"6-7(A,C,G)",979
626,2,3300,"12-13(B,D,F,H)",979
982,42,3301,"9(B,D,F,H)",979
984,32,3302,"7(B,D,F,H)",979
1120,6,3301,6-7(H),979
213,1,3300,"2-3(A,C,E,G)",979
407,2,3300,"10-11(A,C,E,G)",979
510L,10,3300,6-7(E),979
718,1,3301,"4-5(A,C,E,G)",979
981,41,3301,"8(A,C,E,G)",979
983,41,3302,"8(A,C,E,G)",979
Soph HR,10,3300,1(A-H),979
926,1,3300,"14(A,C,E,G)",979
510,8,3300,"12-13(B,F,H)",980
510L,8,3300,12-13(D),980
105,7,3300,"12-13(A,C,E,G)",980
1120,10,3301,10-11(H),980
1121,9,3302,10-11(G),980
208,6,3300,"2-3(B,D,F,H)",980
322,1,3300,"6-7(A,C,E,G)",980
380,3,3301,"10-11(A,C,E,G)",980
605,7,3300,"4-5(B,D,F,H)",980
742,2,3302,"6-7(B,D,F,H)",980
Soph HR,11,3300,1(A-H),980
1052,1,3300,"2-3(A,C,E,G)",980
404,2,3300,"4-5(A,C,E,G)",980
981,41,3301,"8(A,C,E,G)",980
982,41,3301,"8(B,D,F,H)",980
983,41,3302,"8(A,C,E,G)",980
984,41,3302,"8(B,D,F,H)",980
926,1,3300,"14(A,C,E,G)",980
105,8,3300,"4-5(B,D,F,H)",981
208,9,3300,"8-9(B,D,F,H)",981
380,4,3302,"10-11(A,C,E,G)",981
506L,1,3300,2-3(G),981
718,1,3301,"4-5(A,C,E,G)",981
983,41,3302,"8(A,C,E,G)",981
1120,7,3301,8-9(A),981
1121,3,3302,4-5(A),981
320,3,3300,"6-7(A,C,E,G)",981
404,4,3300,"12-13(A,C,E,G)",981
506,1,3300,"2-3(A,C,E)",981
605,8,3300,"6-7(B,D,F,H)",981
981,52,3301,"11(A,C,E,G)",981
982,52,3301,"11(B,D,F,H)",981
984,52,3302,"11(B,D,F,H)",981
Soph HR,1,3300,1(A-H),981
926,1,3300,"14(A,C,E,G)",981
402,6,3300,"12-13(A,C,E,G)",982
105,14,3300,"2-3(B,D,F,H)",982
208,3,3300,"6-7(A,C,E,G)",982
605,10,3300,"12-13(B,D,F,H)",982
880,8,3302,"10-11(A,C,E,G)",982
983,41,3302,"8(A,C,E,G)",982
1120,4,3301,4-5(B),982
1121,4,3302,4-5(B),982
320,13,3300,"4-5(A,C,E,G)",982
510,11,3300,"6-7(B,D,H)",982
510L,11,3300,6-7(F),982
718,7,3301,"10-11(B,D,F,H)",982
981,52,3301,"11(A,C,E,G)",982
982,42,3301,"9(B,D,F,H)",982
984,52,3302,"11(B,D,F,H)",982
Soph HR,2,3300,1(A-H),982
926,1,3300,"14(A,C,E,G)",982
1024,2,3301,"10-11(B,D,F,H)",983
1121,11,3302,12-13(A),983
320,4,3300,"10-11(A,C,E,G)",983
605,8,3300,"6-7(B,D,F,H)",983
506,2,3300,"4-5(A,C,E)",983
506L,2,3300,4-5(G),983
981,31,3301,"6(A,C,E,G)",983
983,31,3302,"6(A,C,E,G)",983
105,5,3300,"8-9(A,C,E,G)",983
1120,4,3301,4-5(B),983
215,1,3300,"2-3(A,C,E,G)",983
380,8,3302,"10-11(B,D,F,H)",983
404,5,3300,"2-3(B,D,F,H)",983
982,42,3301,"9(B,D,F,H)",983
984,41,3302,"8(B,D,F,H)",983
Soph HR,3,3300,1(A-H),983
926,1,3300,"14(A,C,E,G)",983
1198,13,3300,12-13(D),983
105,1,3300,"2-3(A,C,E,G)",984
1121,5,3302,6-7(G),984
320,8,3300,"6-7(B,D,F,H)",984
510,3,3300,"4-5(C,E,G)",984
